ymin,lower,middle,upper,ymax,notchupper,notchlower,x,flipped_aes,group,PANEL,ymin_final,ymax_final,xmin,xmax,xid,new_width,weight,colour,fill,alpha,shape,linetype,linewidth
-0.4606274952006866,-0.318063934272806,0.009346137831328705,0.19269368787192792,0.8073523066348285,0.33880130104084977,-0.32010902537819236,1,FALSE,1,1,-0.4606274952006866,0.8073523066348285,0.625,1.375,1,0.75,1,grey20,white,NA,19,solid,0.5
-0.5754542628117523,0.3272355946500564,0.9558732744985785,2.3492772484068913,3.4807412087996212,2.26015545095944,-0.34840890196228314,2,FALSE,2,1,-0.5754542628117523,3.4807412087996212,1.625,2.375,2,0.75,1,grey20,white,NA,19,solid,0.5
-0.30440996607653614,1.4727101642069043,2.730765482883465,3.6310530099257923,3.903887161586894,4.122966330542905,1.3385646352240252,3,FALSE,3,1,-0.30440996607653614,11.26369351674772,2.625,3.375,3,0.75,1,grey20,white,NA,19,solid,0.5
