ymin,lower,middle,upper,ymax,notchupper,notchlower,x,flipped_aes,group,PANEL,ymin_final,ymax_final,xmin,xmax,xid,new_width,weight,colour,fill,alpha,shape,linetype,linewidth
0.13545855479380975,0.3297478024221959,0.600672725686494,0.7642548490745193,0.9584096762013796,0.7504839190872583,0.4508615322857297,1,FALSE,1,1,0.13545855479380975,0.9584096762013796,0.625,1.375,1,0.75,1,grey20,white,NA,19,solid,0.5
0.007339007424204569,0.15550509284433478,0.2910924381401716,0.4394765475579807,0.8225414040366283,0.3890013278812464,0.1931835483990968,2,FALSE,2,1,0.007339007424204569,0.8225414040366283,1.625,2.375,2,0.75,1,grey20,white,NA,19,solid,0.5
0,0.0036313523876939646,0.06597572766060822,0.13015793174098178,0.3173923490828643,0.10960010152490535,0.022351353796311098,3,FALSE,3,1,0,0.6085949749350035,2.625,3.375,3,0.75,1,grey20,white,NA,19,solid,0.5
